AGE1,BURDEN,FMR,FMTBEDRMS,FMTBUILT,TOTSAL
38,0.2490836653,904,'4 4BR+','1990-1999',100000
27,0.23806451609999998,509,'1 1BR','1990-1999',31000
54,0.128,622,'2 2BR','1980-1989',30000
50,0.1085472863,1107,'4 4BR+','1980-1989',166320
26,0.174595843,666,'3 3BR','1980-1989',43300
61,0.114,1168,'3 3BR','2000-2009',0
64,0.14966400000000002,888,'2 2BR','2000-2009',125000
-9,-9.0,698,'2 2BR','1980-1989',-9
59,0.12632432429999998,862,'3 3BR','2000-2009',41000
58,0.2252867232,983,'4 4BR+','1980-1989',73600
83,0.28800000000000003,502,'2 2BR','1990-1999',0
64,0.23800000000000002,823,'3 3BR','1980-1989',30000
42,0.4026857143,1477,'4 4BR+','2000-2009',10000
76,0.36513739829999997,594,'1 1BR','2000-2009',0
68,0.0309651475,502,'2 2BR','1990-1999',0
83,0.1393846154,1251,'4 4BR+','1980-1989',27000
22,0.2941714286,972,'3 3BR','2000-2009',35000
66,0.3220909091,1258,'4 4BR+','2000-2009',0
57,0.2691,838,'2 2BR','1990-1999',40000
24,0.4656666667,801,'3 3BR','2000-2009',72000
52,0.09765,779,'3 3BR','1980-1989',80000
42,0.28454619789999996,947,'3 3BR','1980-1989',61000
37,0.1578461538,590,'2 2BR','1990-1999',65000
33,0.5776470588,932,'4 4BR+','1980-1989',0
52,0.11781818179999999,1548,'4 4BR+','1980-1989',106000
30,0.2048,774,'3 3BR','1980-1989',45000
62,0.2201626016,680,'3 3BR','1980-1989',28800
19,0.7554,1229,'1 1BR','1980-1989',20000
31,0.2332270916,874,'4 4BR+','1980-1989',150000
-9,-9.0,490,'2 2BR','1980-1989',-9
71,1.0145454545,476,'2 2BR','2000-2009',0
20,4.6376470588,678,'2 2BR','1990-1999',1700
40,0.2048,773,'3 3BR','2000-2009',45000
84,0.541072143,703,'2 2BR','1980-1989',0
24,0.1478304239,1187,'2 2BR','1980-1989',99000
35,0.3326671791,1481,'3 3BR','1980-1989',108750
68,0.15548969070000002,2011,'4 4BR+','1980-1989',142000
24,0.1891428571,564,'1 1BR','1980-1989',42000
60,0.0439626168,546,'2 2BR','1980-1989',160000
34,0.3179661017,1188,'3 3BR','1980-1989',0
26,0.0,1223,'4 4BR+','1990-1999',27000
32,0.4329,1132,'2 2BR','1980-1989',40000
40,0.972231405,1132,'2 2BR','1990-1999',72000
50,2.9745,1988,'4 4BR+','1990-1999',8000
47,0.1569047619,531,'1 1BR','1980-1989',35000
38,0.3,601,'2 2BR','2000-2009',25000
54,0.18722753350000002,798,'3 3BR','1980-1989',52000
56,0.21429936309999997,1342,'3 3BR','1980-1989',115600
32,0.1095692308,1047,'3 3BR','2000-2009',130000
25,0.3828571429,734,'2 2BR','2000-2009',42000
23,0.262125,734,'2 2BR','1980-1989',26000
38,0.0460273973,516,'2 2BR','1980-1989',73000
28,0.2182352941,983,'3 3BR','1980-1989',102000
27,0.34492307689999996,779,'2 2BR','1980-1989',39000
49,0.1747826087,785,'2 2BR','1980-1989',43000
51,0.5756923077,798,'3 3BR','1990-1999',15000
33,0.0950909091,548,'2 2BR','1980-1989',66000
41,0.46904109590000004,1147,'4 4BR+','1990-1999',36000
33,0.3708,834,'4 4BR+','2000-2009',30000
26,0.5352672361999999,892,'4 4BR+','2000-2009',6500
68,0.0799180328,1225,'4 4BR+','2000-2009',35000
36,0.0358983051,1068,'4 4BR+','2000-2009',118000
43,0.35296,947,'3 3BR','2000-2009',0
50,0.1636097561,724,'2 2BR','2000-2009',80000
53,0.18242093780000002,1386,'4 4BR+','1980-1989',64500
45,0.24519587629999998,923,'4 4BR+','2000-2009',97000
21,0.5824615385,601,'2 2BR','1980-1989',13000
84,0.36727416799999996,839,'3 3BR','1980-1989',0
46,0.4117179742,696,'2 2BR','1980-1989',20000
31,0.1723165468,879,'3 3BR','2000-2009',69500
35,0.4310769231,879,'3 3BR','2000-2009',26000
40,0.3631058824,879,'3 3BR','1980-1989',42500
65,0.6789877737000001,468,'1 1BR','1980-1989',0
41,0.1054268293,834,'4 4BR+','1980-1989',184000
28,0.48150470219999997,921,'3 3BR','1980-1989',25000
31,0.5802197802,746,'2 2BR','1980-1989',18200
64,0.11567999999999999,972,'3 3BR','1980-1989',50000
49,0.0196377997,2068,'4 4BR+','1980-1989',25000
33,0.9252,616,'2 2BR','1960-1979',10000
58,0.1474325909,1510,'3 3BR','1980-1989',70000
48,0.299375,1036,'2 2BR','1990-1999',12000
41,0.3212631579,897,'3 3BR','1980-1989',57000
45,0.3010285714,607,'2 2BR','1990-1999',25000
45,0.20304424780000002,919,'4 4BR+','1980-1989',113000
67,0.1836,663,'2 2BR','1990-1999',58000
48,0.5065217391,862,'3 3BR','1990-1999',27600
55,0.1427434555,904,'3 3BR','1980-1989',191000
41,0.9015319149,1459,'4 4BR+','2000-2009',47000
29,0.1737931034,601,'2 2BR','1980-1989',58000
44,0.2176,1457,'3 3BR','1980-1989',73000
92,0.9061621622,595,'1 1BR','1980-1989',0
46,0.27984000000000003,601,'2 2BR','1990-1999',50000
-9,-9.0,928,'2 2BR','1980-1989',-9
74,0.12346915550000001,928,'2 2BR','1980-1989',0
73,0.4462343096,636,'3 3BR','1980-1989',0
52,0.052490518300000004,736,'3 3BR','1980-1989',79100
56,0.0511,798,'3 3BR','1980-1989',120000
85,0.0825581395,548,'2 2BR','1980-1989',0
41,0.16883333329999994,913,'3 3BR','2000-2009',72000
26,0.0710869565,886,'3 3BR','1980-1989',92000
24,0.1852781515,623,'2 2BR','1980-1989',0
80,0.34289719630000004,833,'2 2BR','1990-1999',0
87,0.3738738739,774,'3 3BR','1980-1989',0
24,0.3111,788,'2 2BR','1980-1989',40000
45,0.0517241379,995,'3 3BR','1980-1989',52200
24,0.24,597,'1 1BR','1980-1989',37000
54,0.2264,698,'2 2BR','1980-1989',0
57,0.5124,724,'2 2BR','1980-1989',18000
43,0.2407826087,497,'1 1BR','2000-2009',46000
46,0.1225360231,829,'3 3BR','1980-1989',99000
38,0.16368,1377,'3 3BR','1990-1999',150000
45,0.0389189189,887,'4 4BR+','1980-1989',185000
33,0.2376,1225,'2 2BR','1980-1989',90000
44,0.3210232391,813,'3 3BR','2000-2009',800
67,0.953164557,746,'2 2BR','1980-1989',7200
24,0.3283076923,644,'2 2BR','1980-1989',39000
-9,-9.0,567,'1 1BR','2000-2009',-9
43,0.138664069,678,'2 2BR','2000-2009',439364
-9,-9.0,1121,'3 3BR','1980-1989',-9
42,0.2622680412,1049,'3 3BR','1980-1989',97000
22,0.1851428571,675,'0 Studio','1980-1989',35000
-9,-9.0,881,'4 4BR+','2000-2009',-9
82,0.45768025079999997,657,'3 3BR','1990-1999',0
34,0.4346231156,1094,'4 4BR+','2000-2009',70000
51,0.1002739726,1068,'4 4BR+','1980-1989',72769
40,0.1350461538,957,'3 3BR','2000-2009',130000
68,0.41778447630000004,957,'3 3BR','2000-2009',680
23,0.2891275168,808,'3 3BR','2000-2009',25000
63,0.3636,1124,'2 2BR','1980-1989',30000
56,0.2723076923,625,'2 2BR','1980-1989',65000
43,0.17265,797,'3 3BR','1980-1989',60000
41,0.28370370370000003,712,'3 3BR','2000-2009',14200
69,0.6799472296,1039,'4 4BR+','1980-1989',0
50,0.7902,1672,'4 4BR+','2000-2009',0
57,0.17833433920000002,2080,'4 4BR+','1980-1989',57000
74,0.1421198157,1159,'4 4BR+','1980-1989',0
-9,-9.0,631,'1 1BR','2000-2009',-9
65,-1.0,1042,'3 3BR','2000-2009',0
50,0.35016655560000004,2000,'4 4BR+','1980-1989',95500
47,0.19772727269999998,798,'3 3BR','1980-1989',88000
75,0.2577319588,679,'1 1BR','1960-1979',0
28,0.4588502269,1140,'3 3BR','2000-2009',25000
35,0.2395714286,509,'1 1BR','1980-1989',28000
74,0.0972414941,1121,'3 3BR','1990-1999',0
-9,-9.0,679,'3 3BR','2000-2009',-9
82,0.0588571429,680,'3 3BR','1980-1989',0
34,0.3218,1322,'3 3BR','2000-2009',60000
43,0.2290456432,1132,'4 4BR+','2000-2009',54000
59,0.4480449783,1098,'1 1BR','1980-1989',14000
34,0.1604444444,813,'3 3BR','1980-1989',54000
-9,-9.0,774,'3 3BR','2000-2009',-9
52,0.2785454545,516,'2 2BR','1980-1989',33000
-9,-9.0,808,'3 3BR','2000-2009',-9
79,0.1126734158,862,'3 3BR','1980-1989',0
50,0.13908787539999998,825,'3 3BR','1990-1999',86900
46,1.0203428571,966,'1 1BR','1980-1989',4375
21,0.765,468,'1 1BR','1980-1989',6000
29,0.1737198068,827,'3 3BR','2000-2009',62000
42,0.3555,874,'3 3BR','1980-1989',55000
72,3.6282352941000013,813,'3 3BR','2000-2009',0
60,0.03936,712,'3 3BR','1980-1989',125000
38,0.22875,679,'3 3BR','1990-1999',48000
33,0.2128831169,436,'1 1BR','1980-1989',38500
50,0.0188340629,680,'3 3BR','1990-1999',148000
30,0.19466666670000002,658,'2 2BR','1980-1989',72000
50,0.2736486486,980,'4 4BR+','1980-1989',72000
39,0.30524444440000004,1672,'4 4BR+','2000-2009',135000
49,0.6273333333,1510,'3 3BR','1980-1989',60000
62,0.4412137203,1457,'3 3BR','1960-1979',57000
25,0.1152,823,'2 2BR','1980-1989',45000
39,0.868,1367,'4 4BR+','1980-1989',15000
59,0.1917919075,1094,'4 4BR+','1980-1989',8000
24,0.0734549039,881,'4 4BR+','1990-1999',101000
19,0.31531034480000003,709,'1 1BR','1980-1989',29000
32,0.2728,1034,'3 3BR','1980-1989',45000
23,0.2370093458,591,'2 2BR','1990-1999',16100
30,0.0566,750,'1 1BR','1980-1989',60000
56,0.1924920128,652,'2 2BR','1990-1999',90000
63,0.0924233983,887,'4 4BR+','1990-1999',1300
29,0.6451851852,1240,'3 3BR','1980-1989',16200
49,0.1725853659,947,'4 4BR+','1990-1999',123000
48,0.2379,2293,'4 4BR+','1980-1989',200000
85,1.56,1132,'1 1BR','1980-1989',0
47,0.2579283532,1342,'2 2BR','1980-1989',72000
35,0.1492363636,704,'3 3BR','1980-1989',55000
73,0.8027368421,913,'3 3BR','1990-1999',0
57,0.2517,760,'4 4BR+','1980-1989',40000
38,0.336,913,'3 3BR','1980-1989',15000
52,0.31456985,1266,'4 4BR+','1980-1989',91025
53,0.0739775281,1093,'3 3BR','1980-1989',90000
36,0.2583925234,1266,'4 4BR+','1980-1989',80000
51,0.1591071429,913,'3 3BR','1980-1989',70000
35,0.0741176471,643,'2 2BR','1990-1999',54000
59,0.22374193550000002,829,'3 3BR','1990-1999',25000
39,0.3593142857,913,'3 3BR','1980-1989',35000
54,0.1357959184,1060,'4 4BR+','1980-1989',98000
47,0.1366779661,1400,'3 3BR','1980-1989',118000
53,0.2103157895,1400,'3 3BR','1980-1989',94000
-9,-9.0,793,'2 2BR','1980-1989',-9
56,0.1387659574,879,'3 3BR','1980-1989',94000
56,0.045479217599999996,863,'3 3BR','1980-1989',0
46,0.1920912548,913,'3 3BR','1980-1989',184000
44,0.3201,1028,'4 4BR+','1990-1999',80000
62,0.5772,1264,'4 4BR+','1980-1989',0
40,0.22792156859999999,874,'4 4BR+','1990-1999',76000
48,0.43799999999999994,746,'2 2BR','1980-1989',12000
54,0.6696,746,'2 2BR','1980-1989',0
38,0.1276498573,1121,'3 3BR','1980-1989',103158
59,0.2810322581,1140,'3 3BR','1990-1999',0
50,0.14663414630000002,833,'3 3BR','1980-1989',41000
71,0.3180412371,527,'2 2BR','1980-1989',3500
30,0.3829787234000001,1265,'2 2BR','1980-1989',47000
23,0.7268,972,'3 3BR','1980-1989',30000
48,0.1059495798,741,'3 3BR','1980-1989',178500
73,0.2144513665,984,'3 3BR','1980-1989',0
59,0.19522340230000002,834,'4 4BR+','1990-1999',170000
41,0.3025389025,1042,'3 3BR','1980-1989',73000
56,0.1278,791,'3 3BR','1980-1989',160000
60,1.0887096774,913,'3 3BR','1980-1989',0
41,0.687,817,'2 2BR','1980-1989',0
-9,-9.0,834,'2 2BR','1980-1989',-9
23,0.3,834,'2 2BR','1980-1989',44000
51,0.18032624809999998,693,'1 1BR','1980-1989',0
44,0.18115662649999997,885,'3 3BR','1980-1989',83000
40,0.1276285714,1083,'2 2BR','1980-1989',140000
28,0.317260274,816,'3 3BR','1990-1999',35000
58,0.2751428571,643,'2 2BR','1990-1999',14000
54,0.05325,671,'2 2BR','1990-1999',32000
36,0.19310924370000002,752,'2 2BR','1980-1989',60000
34,0.21113793100000008,1537,'3 3BR','1980-1989',116000
28,0.08425352109999999,907,'2 2BR','1980-1989',142000
60,0.2724,907,'2 2BR','1980-1989',40000
-9,-9.0,1234,'3 3BR','1980-1989',-9
48,0.29747368420000003,1225,'4 4BR+','1990-1999',57000
29,0.1960909091,682,'2 2BR','1980-1989',44000
28,0.1556571429,785,'2 2BR','1990-1999',70000
59,0.098631016,984,'3 3BR','1990-1999',180000
-9,-9.0,681,'2 2BR','1980-1989',-9
26,0.2471428571,913,'3 3BR','1980-1989',24000
35,0.21336842109999998,980,'3 3BR','1980-1989',114000
45,0.0884804208,1266,'4 4BR+','1980-1989',639364
27,0.10840677970000001,1332,'3 3BR','1980-1989',118000
59,0.0731707317,947,'3 3BR','1990-1999',35920
40,0.2089333333,913,'3 3BR','1980-1989',90000
23,0.3113325832,676,'2 2BR','1980-1989',31105
33,0.8485714286,975,'1 1BR','1980-1989',16800
25,0.23574106469999997,1183,'2 2BR','1980-1989',75000
57,0.24681081079999997,918,'3 3BR','1980-1989',37000
23,0.4246956522,913,'3 3BR','1990-1999',23000
71,0.2608163765,788,'2 2BR','1980-1989',0
43,0.0414,920,'3 3BR','1990-1999',100000
23,0.3045,1075,'2 2BR','1980-1989',48000
47,0.1216,1036,'2 2BR','1980-1989',15000
29,0.4956923077000001,1036,'2 2BR','1990-1999',13000
47,0.1786153846,1771,'4 4BR+','1990-1999',182000
47,0.22484693879999998,1238,'4 4BR+','1990-1999',52000
74,0.1635943335,1147,'3 3BR','1960-1979',0
46,0.22887804879999998,1332,'3 3BR','1980-1989',82000
42,0.2258526316,752,'2 2BR','1980-1989',94000
29,0.7216363635999999,638,'1 1BR','1980-1989',0
51,0.1676804485,2060,'4 4BR+','1980-1989',137300
65,0.997235023,1791,'4 4BR+','1980-1989',0
92,0.1976,913,'3 3BR','1990-1999',0
51,0.0517894737,698,'2 2BR','1980-1989',38000
-9,-9.0,519,'0 Studio','1980-1989',-9
25,0.2074285714,600,'1 1BR','1980-1989',21000
77,0.14800000000000002,668,'2 2BR','1980-1989',0
-9,-9.0,834,'2 2BR','1980-1989',-9
66,0.22583025829999998,898,'2 2BR','1980-1989',0
56,0.934,527,'2 2BR','1980-1989',0
40,0.2989147287,913,'3 3BR','1980-1989',35000
44,0.4026,746,'2 2BR','1980-1989',20000
56,0.191,1377,'3 3BR','1990-1999',120000
31,0.2238787879,834,'4 4BR+','1980-1989',99000
43,0.15528,834,'4 4BR+','1990-1999',150000
62,0.0818181818,1072,'3 3BR','1990-1999',12000
32,0.18195,846,'3 3BR','1980-1989',80000
65,0.4308,773,'3 3BR','1990-1999',20000
89,0.33545454550000003,643,'2 2BR','1990-1999',0
-9,-9.0,847,'2 2BR','1980-1989',-9
28,0.2965090909,845,'2 2BR','1980-1989',55000
54,0.0741717791,874,'3 3BR','1980-1989',36200
38,0.8676,984,'3 3BR','1990-1999',10000
66,0.4125,1098,'1 1BR','1980-1989',0
66,0.40765553990000003,965,'3 3BR','1980-1989',0
24,0.1450909091,752,'2 2BR','1960-1979',66000
60,0.1377673325,965,'3 3BR','1980-1989',85000
41,0.3375,752,'2 2BR','1980-1989',8000
37,0.0424822695,1333,'4 4BR+','1980-1989',120000
82,0.38375,698,'2 2BR','1980-1989',0
22,0.37454545450000004,998,'2 2BR','1980-1989',24000
50,0.3069352708,1380,'3 3BR','1980-1989',59800
70,0.6123243243,1380,'3 3BR','1980-1989',13000
54,0.3224,698,'2 2BR','1980-1989',60000
54,0.184,886,'3 3BR','1990-1999',54000
50,0.145019305,863,'3 3BR','1980-1989',230100
-9,-9.0,559,'1 1BR','1980-1989',-9
35,0.1270285714,912,'2 2BR','1980-1989',70000
24,0.1224,817,'2 2BR','1980-1989',35000
41,0.15,666,'1 1BR','1980-1989',3000
63,0.1761557178,914,'2 2BR','1980-1989',0
58,0.047086294400000006,1328,'4 4BR+','1980-1989',197000
56,0.1545,947,'4 4BR+','1990-1999',112000
34,0.2595348837,868,'2 2BR','1980-1989',43000
72,0.1201007557,639,'2 2BR','1980-1989',3000
58,0.0524733728,1095,'3 3BR','1980-1989',101000
31,0.2657142857,1042,'3 3BR','1980-1989',56000
21,0.37864563079999997,773,'1 1BR','1980-1989',1
38,0.2349090909,779,'2 2BR','1980-1989',33000
24,0.0369473684,839,'3 3BR','1980-1989',38000
52,0.0790690909,977,'4 4BR+','1990-1999',126500
-9,-9.0,600,'1 1BR','1980-1989',-9
-9,-9.0,524,'1 1BR','1980-1989',-9
50,0.384,969,'3 3BR','1990-1999',28000
49,1.0168,1457,'3 3BR','1980-1989',30000
27,0.34,831,'3 3BR','1980-1989',30000
38,0.2232,600,'1 1BR','1980-1989',40000
45,0.2102,1124,'2 2BR','1980-1989',34000
74,0.3723816912,972,'3 3BR','1990-1999',0
41,0.0923180291,913,'3 3BR','1980-1989',178000
58,-1.0,972,'3 3BR','1980-1989',0
60,0.1665671642,1367,'4 4BR+','1980-1989',3500
33,0.2186666667,668,'2 2BR','1980-1989',45000
79,0.3239164087,838,'2 2BR','1980-1989',0
63,0.0837898808,840,'3 3BR','1980-1989',0
39,0.08616182189999999,980,'4 4BR+','1980-1989',270000
25,0.0412363636,703,'2 2BR','1980-1989',55000
70,0.0915789474,2000,'4 4BR+','1980-1989',71000
52,0.4035,854,'3 3BR','1980-1989',24000
43,0.0420402685,683,'2 2BR','1980-1989',67000
40,0.1167,972,'3 3BR','1980-1989',40000
52,0.1890247934,1047,'3 3BR','1980-1989',60500
45,0.518625,984,'3 3BR','1980-1989',32000
41,0.1496410256,1317,'2 2BR','1980-1989',117000
45,0.3980869565,682,'2 2BR','1980-1989',23000
45,0.07625,879,'3 3BR','1980-1989',48000
32,0.2505205479,654,'2 2BR','1980-1989',36500
22,1.1241081081,788,'2 2BR','1980-1989',37000
84,0.2627107438,972,'3 3BR','1980-1989',100000
-9,-9.0,1313,'2 2BR','1980-1989',-9
39,0.3019090909,1107,'1 1BR','1990-1999',44000
67,0.0986790698,952,'4 4BR+','1990-1999',0
40,0.1861935484,1672,'4 4BR+','1990-1999',93000
45,0.0699692308,928,'2 2BR','1980-1989',65000
61,0.1222251656,1068,'4 4BR+','1980-1989',135000
55,0.0853957243,876,'4 4BR+','1990-1999',0
58,0.2397372263,1403,'4 4BR+','1980-1989',137000
51,0.203,972,'3 3BR','1990-1999',0
80,0.27452054789999997,913,'3 3BR','1980-1989',0
52,0.278372093,862,'3 3BR','1980-1989',46000
47,0.2881504702,779,'2 2BR','1980-1989',53000
62,4.3151862464,779,'2 2BR','1980-1989',0
82,1.1284,779,'2 2BR','1980-1989',0
54,0.0747352941,957,'3 3BR','1980-1989',136000
76,0.4133333333,1124,'2 2BR','1980-1989',0
50,0.34842847979999997,773,'3 3BR','1980-1989',86000
24,0.312,549,'1 1BR','1980-1989',30000
50,0.21735,773,'3 3BR','1990-1999',60000
61,0.4794,863,'3 3BR','1990-1999',40000
42,0.42614634149999997,969,'3 3BR','1980-1989',41000
43,0.5000888889,1725,'3 3BR','1980-1989',135000
17,0.813986014,2300,'4 4BR+','1980-1989',28300
42,0.4672,1042,'3 3BR','2000-2009',45000
56,0.08905616849999999,963,'3 3BR','1980-1989',60891
56,0.9069069069,1075,'2 2BR','1980-1989',0
50,0.6126666667,788,'2 2BR','1980-1989',18000
62,0.1716335296,679,'1 1BR','1980-1989',0
72,0.3236,963,'3 3BR','1980-1989',0
75,0.7891304348,1317,'2 2BR','1980-1989',0
31,0.1636538667,623,'2 2BR','1980-1989',37000
70,5.207999999999998,698,'2 2BR','1990-1999',1500
46,0.3106711409,1168,'3 3BR','1980-1989',55000
22,0.1650612245,686,'1 1BR','1990-1999',49000
54,0.2149450549,881,'4 4BR+','1990-1999',91000
22,0.249,969,'2 2BR','1980-1989',36000
33,1.1840000000000002,747,'1 1BR','1980-1989',6000
29,0.028273381299999997,2293,'4 4BR+','1980-1989',46000
28,0.3078,1093,'3 3BR','1980-1989',60000
54,0.9329999999999999,1060,'4 4BR+','1990-1999',60000
28,1.12,1037,'3 3BR','1980-1989',0
88,4.9966420416,837,'2 2BR','1980-1989',0
42,0.2073142857,972,'3 3BR','1980-1989',105000
67,0.1883076923,746,'2 2BR','1990-1999',21000
58,0.8966977138,1398,'3 3BR','1990-1999',18500
56,0.1214365523,984,'3 3BR','1980-1989',80000
-9,-9.0,1187,'2 2BR','1980-1989',-9
-9,-9.0,752,'2 2BR','1980-1989',-9
58,0.0594285714,1420,'4 4BR+','1980-1989',98000
27,0.7995,817,'2 2BR','1980-1989',0
53,0.2024713959,1175,'3 3BR','1980-1989',114000
51,-1.0,2000,'4 4BR+','1980-1989',0
36,0.0647777778,1537,'3 3BR','1980-1989',47000
56,0.33267692309999997,1187,'2 2BR','1980-1989',65000
-9,-9.0,1550,'4 4BR+','1990-1999',-9
29,0.2022222222,907,'2 2BR','1980-1989',54000
45,0.1571749599,1118,'4 4BR+','1980-1989',62300
47,0.5686666667,1076,'4 4BR+','1990-1999',54000
44,0.1509942857,913,'3 3BR','1980-1989',85000
46,0.531047619,1100,'3 3BR','1980-1989',7000
57,0.2583216518,1266,'4 4BR+','1980-1989',101500
29,0.2652463382,1183,'2 2BR','1980-1989',75000
35,0.1542,966,'1 1BR','1990-1999',220000
38,0.34218947369999997,1870,'3 3BR','1980-1989',95000
-9,-9.0,713,'1 1BR','1980-1989',-9
39,0.31584,668,'2 2BR','1990-1999',50000
51,0.2095809622,898,'2 2BR','1980-1989',48325
42,0.22937142859999998,1420,'4 4BR+','1980-1989',60000
41,0.1716831683,965,'3 3BR','1980-1989',101000
54,0.1877272727,806,'2 2BR','1980-1989',132000
40,0.1205,1204,'3 3BR','1980-1989',24000
27,0.37344,693,'1 1BR','1980-1989',25000
23,7.544,559,'1 1BR','1990-1999',1500
44,0.31328,1087,'3 3BR','1980-1989',75000
39,0.4242,686,'1 1BR','1990-1999',20000
51,0.32544,963,'3 3BR','1990-1999',62000
-9,-9.0,698,'2 2BR','1980-1989',-9
47,0.1641481481,980,'3 3BR','1980-1989',81000
80,0.06558749650000001,1510,'3 3BR','1980-1989',0
48,0.1609201624,1328,'4 4BR+','1980-1989',68000
-9,-9.0,907,'2 2BR','1980-1989',-9
34,0.3028,854,'1 1BR','1980-1989',30000
65,0.30375,1183,'2 2BR','1980-1989',80000
47,0.1677094337,902,'3 3BR','1990-1999',91288
56,0.0908,1204,'3 3BR','1980-1989',60000
22,0.7358297872,1124,'2 2BR','1980-1989',35000
33,0.6113989637,1034,'3 3BR','1980-1989',18000
49,0.2630943396,1035,'4 4BR+','1990-1999',42000
45,0.4171139241,823,'3 3BR','1990-1999',35000
-9,-9.0,823,'3 3BR','1990-1999',-9
44,0.0964102039,862,'3 3BR','1990-1999',220308
-9,-9.0,984,'3 3BR','1980-1989',-9
26,0.3063157895,1049,'3 3BR','1980-1989',38000
80,0.08986005400000001,752,'2 2BR','1980-1989',0
45,0.8914285714,980,'4 4BR+','1990-1999',35000
-9,-9.0,1187,'2 2BR','1990-1999',-9
52,0.0913466008,1159,'4 4BR+','1990-1999',559364
49,0.14484,998,'2 2BR','1980-1989',100000
36,0.222,686,'1 1BR','1990-1999',38000
28,0.1836164384,928,'2 2BR','1980-1989',73000
83,0.2978873239,763,'1 1BR','1980-1989',0
53,0.1987012987,1118,'4 4BR+','1980-1989',77000
52,0.13875,879,'3 3BR','1990-1999',125200
58,0.1389795918,995,'3 3BR','1980-1989',98000
27,0.2126300608,779,'2 2BR','1980-1989',1500
28,0.1292307692,574,'1 1BR','1980-1989',39000
40,0.37733333329999996,900,'1 1BR','1980-1989',18000
-9,-9.0,900,'1 1BR','1960-1979',-9
45,0.1690105263,1164,'4 4BR+','1980-1989',95000
61,0.3574647887,863,'3 3BR','1980-1989',0
46,0.32329411760000004,1183,'2 2BR','1980-1989',42500
25,0.39848956020000004,1187,'2 2BR','1980-1989',45000
57,0.2223272727,752,'2 2BR','1980-1989',55000
72,0.20961373390000002,680,'3 3BR','1980-1989',0
53,0.1842352941,972,'3 3BR','1990-1999',85000
-9,-9.0,823,'2 2BR','1980-1989',-9
55,0.1441578947,1168,'3 3BR','1980-1989',152000
55,0.11958620689999999,947,'4 4BR+','1980-1989',145000
43,0.1530638298,1132,'1 1BR','1980-1989',94000
-9,-9.0,942,'2 2BR','1980-1989',-9
55,0.260707457,805,'2 2BR','1980-1989',33840
34,1.3259999999999998,805,'2 2BR','1980-1989',8000
84,1.1912727273000001,1076,'1 1BR','1990-1999',0
-9,-9.0,1675,'4 4BR+','1980-1989',-9
-9,-9.0,805,'2 2BR','1980-1989',-9
24,0.1726745137,752,'2 2BR','1990-1999',0
73,0.17105454550000002,1042,'3 3BR','1990-1999',0
81,0.208708134,1042,'3 3BR','1990-1999',0
22,0.318125,677,'1 1BR','1980-1989',19200
45,0.29953846149999996,1175,'3 3BR','1980-1989',77500
19,0.5096,773,'1 1BR','1990-1999',30000
43,0.32533333329999997,1286,'4 4BR+','1990-1999',90000
56,0.1821492537,980,'3 3BR','1990-1999',49330
41,0.29412,1272,'4 4BR+','1980-1989',100000
76,0.2759174312,906,'2 2BR','1980-1989',0
61,0.271,975,'1 1BR','1980-1989',48000
50,0.1365,1183,'2 2BR','1980-1989',48000
35,0.1290588235,1132,'1 1BR','1980-1989',86000
42,3.86,868,'2 2BR','1980-1989',0
25,0.46799999999999997,868,'2 2BR','1980-1989',21000
45,0.2714666667,834,'2 2BR','1980-1989',45000
57,0.1637071362,1270,'3 3BR','1980-1989',30000
36,0.1803655108,1270,'3 3BR','1980-1989',85000
50,0.10682608699999999,1049,'3 3BR','1980-1989',92000
83,0.3290322581,709,'1 1BR','1980-1989',0
63,2.9752941176,1885,'3 3BR','1980-1989',0
55,0.7793898305,1436,'3 3BR','1980-1989',118000
39,0.18322981370000002,597,'1 1BR','1980-1989',14400
32,0.2802,1058,'3 3BR','1980-1989',60000
32,0.1556,998,'2 2BR','1980-1989',90000
