id,last,first,player_debut,mgr_debut,coach_debut,ump_debut
atkit101,"Atkins","Tommy",10/02/1909,,,
atkia101,"Atkinson","Al",05/01/1884,,,
atkib101,"Atkinson","Bill",09/18/1976,,,
atkie101,"Atkinson","Ed",10/22/1873,,,
adkih101,"Atkinson","Harry",09/25/1895,,,
atkil101,"Atkinson","Lefty",08/05/1927,,,
attrd101,"Attreau","Dick",09/14/1926,,,
atwet101,"Atwell","Toby",04/15/1952,,,
atwob101,"Atwood","Bill",04/15/1936,,,
atz-j101,"Atz","John",09/24/1902,,,
aubrc101,"Aubrey","Chub",04/22/1903,,,
aubrm001,"Aubrey","Michael",05/17/2008,,,
aucod001,"Aucoin","Derek",05/21/1996,,,
auder001,"Aude","Rich",09/09/1993,,,
auerr101,"Auerbach","Rick",04/13/1971,,,
aufet801,"Auferio","Tony",,,04/06/1973,
augeb001,"Augenstein","Bryan",05/13/2009,,,
augud001,"August","Don",06/02/1988,,,
augud101,"Augustine","Dave",09/03/1973,,,
auguj001,"Augustine","Jerry",09/09/1975,,,
aukee101,"Auker","Elden",08/10/1933,,,
auldt101,"Aulds","Tex",05/25/1947,,,
aultd101,"Ault","Doug",09/09/1976,,,
aumop001,"Aumont","Phillippe",08/23/2012,,,
aurir001,"Aurilia","Rich",09/06/1995,,,
ausaj001,"Ausanio","Joe",07/14/1994,,,
ausmb001,"Ausmus","Brad",07/28/1993,3/31/2014,,
austd101,"Aust","Dennis",09/06/1965,,,
auste901,"Austin","Ed",,,,09/30/1890
austh101,"Austin","Henry",04/28/1873,,,
austj002,"Austin","Jeff",06/26/2001,,,
austj001,"Austin","Jim",07/04/1991,,,
austj101,"Austin","Jimmy",04/19/1909,9/7/1913,04/18/1923,
austr101,"Austin","Rick",06/21/1970,,,
austt001,"Austin","Tyler",08/13/2016,,,
autra101,"Autry","Al",09/14/1976,,,
autrc102,"Autry","Chick",04/20/1924,,,
autrc101,"Autry","Chick",09/18/1907,,,
avann901,"Avants","Nick",,,,09/21/1970
avenb001,"Aven","Bruce",08/27/1997,,,
avere101,"Averill","Earl",04/16/1929,,,
avere102,"Averill","Earl",04/19/1956,,,
averh901,"Avery","Ham",,,,05/12/1874
avers001,"Avery","Steve",06/13/1990,,,
averx001,"Avery","Xavier",05/13/2012,,,
avila001,"Avila","Alex",08/06/2009,,,
avilb101,"Avila","Bobby",04/30/1949,,,
avill001,"Avilan","Luis",07/14/2012,,,
avilm001,"Aviles","Mike",05/29/2008,,,
avilr101,"Aviles","Ramon",07/10/1977,,,
avrej101,"Avrea","Jay",04/22/1950,,,
axeld001,"Axelrod","Dylan",09/07/2011,,,
axfoj001,"Axford","John",09/15/2009,,,
ayalb001,"Ayala","Benny",08/27/1974,,,
ayalb002,"Ayala","Bobby",09/05/1992,,,
ayall001,"Ayala","Luis",03/31/2003,,,
aybae001,"Aybar","Erick",05/16/2006,,,
aybam001,"Aybar","Manny",08/04/1997,,,
aybaw001,"Aybar","Willy",08/31/2005,,,
aydej101,"Aydelott","Jake",05/15/1884,,,
ayeru901,"Ayers","A.D.",,,,05/05/1876
ayerb101,"Ayers","Bill",04/17/1947,,,
ayerd101,"Ayers","Doc",09/09/1913,,,
aylwd101,"Aylward","Dick",05/01/1953,,,
ayrab001,"Ayrault","Bob",06/07/1992,,,
ayraj001,"Ayrault","Joe",09/01/1996,,,
azcuj101,"Azcue","Joe",08/03/1960,,,
azoco001,"Azocar","Oscar",07/17/1990,,,
babbc101,"Babb","Charlie",04/17/1903,,,
babcb101,"Babcock","Bob",07/22/1979,,,
babel101,"Babe","Loren",08/19/1952,,04/10/1967,
babij101,"Babich","Johnny",06/19/1934,,,
babic101,"Babington","Charlie",07/20/1915,,,
babis101,"Babitt","Shooty",04/09/1981,,,
backb001,"Backe","Brandon",07/19/2002,,,
backl101,"Backman","Les",07/03/1909,,,
backw001,"Backman","Wally",09/02/1980,,,
bacoe101,"Bacon","Eddie",08/13/1917,,,
bacsm001,"Bacsik","Michael",08/05/2001,,,
bacsm101,"Bacsik","Mike",06/15/1975,,,
baczf101,"Baczewski","Fred",04/26/1953,,,
badeb001,"Badenhop","Burke",04/09/2008,,,
badea101,"Bader","Art",08/02/1904,,,
badeh001,"Bader","Harrison",07/25/2017,,,
badek101,"Bader","King",09/30/1912,,04/13/1926,
badgr101,"Badgro","Red",06/20/1929,,,
baece101,"Baecht","Ed",04/24/1926,,,
baekc001,"Baek","Cha-Seung",08/08/2004,,,
baerc001,"Baerga","Carlos",04/14/1990,,,
baezb001,"Baez","Benito",08/25/2001,,,
baezd001,"Baez","Danys",05/13/2001,,,
baezj001,"Baez","Javier",08/05/2014,,,
baezj101,"Baez","Jose",04/06/1977,,,
baezk001,"Baez","Kevin",09/03/1990,,,
baezp001,"Baez","Pedro",05/05/2014,,,
bagbj102,"Bagby","Jim",04/18/1938,,,
bagbj101,"Bagby","Jim",04/22/1912,,,
begle101,"Bagley","Ed",05/03/1884,,,
beglg101,"Bagley","Gene",09/11/1886,,,
bagwb101,"Bagwell","Bill",04/17/1923,,,
bagwj001,"Bagwell","Jeff",04/08/1991,,07/16/2010,
bahns101,"Bahnsen","Stan",09/09/1966,,,
bahre101,"Bahr","Ed",05/01/1946,,,
bahrf101,"Bahret","Frank",04/17/1884,,,
baicg101,"Baichley","Grover",08/24/1914,,,
bails001,"Bailes","Scott",04/09/1986,,,
baila001,"Bailey","Andrew",04/06/2009,,,
bailb102,"Bailey","Bill",04/21/1911,,,
bailb101,"Bailey","Bill",09/17/1907,,,
bailb103,"Bailey","Bob",09/14/1962,,,
bailb801,"Bailey","Buddy",,,04/04/2000,
bailc001,"Bailey","Cory",09/01/1993,,,
baile101,"Bailey","Ed",09/26/1953,,,
bailf101,"Bailey","Fred",08/19/1916,,,
bailg101,"Bailey","Gene",09/10/1917,,,
bailh102,"Bailey","Harvey",06/30/1899,,,
bailh001,"Bailey","Homer",06/08/2007,,,
bailh101,"Bailey","Howard",04/12/1981,,,
bailj001,"Bailey","Jeff",07/06/2007,,,
bailj101,"Bailey","Jim",09/10/1959,,,
bailk101,"Bailey","King",09/21/1895,,,
bailm001,"Bailey","Mark",04/27/1984,,05/15/2002,
bailr001,"Bailey","Roger",04/27/1995,,,
bails102,"Bailey","Steve",04/14/1967,,,
bails101,"Bailey","Sweetbread",05/23/1919,,,
bailb001,"Bailor","Bob",09/06/1975,,04/06/1992,
bainl101,"Bain","Loren",06/23/1945,,,
bainh001,"Baines","Harold",04/10/1980,,04/05/2004,
baird001,"Bair","Doug",09/13/1976,,,
baira101,"Baird","Al",09/10/1917,,,
bairb101,"Baird","Bob",09/03/1962,,,
baird101,"Baird","Doug",04/17/1915,,,
bairj901,"Baird","John",,,,04/14/1979
baisj001,"Baisley","Jeff",09/09/2008,,,
bajej001,"Bajenaru","Jeff",09/04/2004,,,
baked103,"Bakenhaster","Dave",06/20/1964,,,
bakea101,"Baker","Al",08/20/1938,,,
bakeb101,"Baker","Bill",05/04/1940,,04/18/1950,04/16/1957
bakeb102,"Baker","Bock",04/28/1901,,,
bakec901,"Baker","Charles",,,,09/15/1884
bakec102,"Baker","Charlie",08/01/1884,,,09/15/1884
bakec101,"Baker","Chuck",04/07/1978,,,
baked101,"Baker","Dave",09/12/1982,,,
baked102,"Baker","Del",04/16/1914,9/30/1933,04/12/1933,
baked001,"Baker","Doug",07/02/1984,,,
baked002,"Baker","Dusty",09/07/1968,4/6/1993,04/04/1988,
bakee101,"Baker","Ernie",08/18/1905,,,
bakef103,"Baker","Floyd",05/04/1943,,04/11/1961,
bakef104,"Baker","Frank",07/27/1969,,,
bakef101,"Baker","Frank",08/09/1970,,,
bakeg101,"Baker","Gene",09/20/1953,,04/08/1963,
bakeg102,"Baker","George",05/24/1883,,,
bakef102,"Baker","Home Run",09/21/1908,,,
bakeh101,"Baker","Howard",08/11/1912,,,
bakej103,"Baker","Jack",09/11/1976,,,
bakej001,"Baker","Jeff",04/04/2005,,,
bakej101,"Baker","Jesse",04/23/1911,,,
bakej104,"Baker","Jesse",09/14/1919,,,
bakej002,"Baker","John",07/09/2008,,,
bakej902,"Baker","Jordan",,,,06/22/2012
bakek101,"Baker","Kirtley",05/07/1890,,,
baken102,"Baker","Neal",06/26/1927,,,
baken101,"Baker","Norm",05/21/1883,,,
bakep101,"Baker","Phil",05/01/1883,,,06/10/1889
bakes002,"Baker","Scott",05/07/2005,,,
bakes001,"Baker","Scott",07/17/1995,,,
bakes101,"Baker","Steve",05/25/1978,,,
baket102,"Baker","Tom",08/02/1963,,,
baket103,"Baker","Tom",08/15/1935,,,
baket101,"Baker","Tracy",06/19/1911,,,
bakej102,"Bakley","Jersey",05/11/1883,,,08/12/1888
bakop001,"Bako","Paul",04/30/1998,,,
balam101,"Balas","Mike",04/27/1938,,,
balaj101,"Balaz","John",09/10/1974,,,
balbs001,"Balboni","Steve",04/22/1981,,,
balcb101,"Balcena","Bobby",09/16/1956,,,
baldr001,"Baldelli","Rocco",03/31/2003,,04/06/2015,
baldj101,"Baldschun","Jack",04/28/1961,,,
baldb101,"Baldwin","Billy",07/29/1975,,,
baldd101,"Baldwin","Dave",09/06/1966,,,
baldf101,"Baldwin","Frank",04/22/1953,,,
baldh101,"Baldwin","Harry",05/04/1924,,,
baldh102,"Baldwin","Henry",05/22/1927,,,
baldj002,"Baldwin","James",04/30/1995,,,
baldj001,"Baldwin","Jeff",05/22/1990,,,
baldk101,"Baldwin","Kid",07/27/1884,,,07/27/1887
baldl101,"Baldwin","Lady",09/30/1884,,,
baldm101,"Baldwin","Mark",05/02/1887,,,10/08/1892
baldo101,"Baldwin","Orson",09/06/1908,,,
baldr102,"Baldwin","Reggie",05/25/1978,,,
baldr101,"Baldwin","Rick",04/10/1975,,,
balej001,"Bale","John",09/30/1999,,,
balem101,"Balenti","Mike",07/19/1911,,,
balew001,"Balentien","Wladimir",09/04/2007,,,
balel101,"Bales","Lee",08/07/1966,,,
balec001,"Balester","Collin",07/01/2008,,,
balfg001,"Balfour","Grant",07/22/2001,,,
balla101,"Ball","Art",08/01/1894,,,
ballj003,"Ball","Jeff",06/10/1998,,,
ballj101,"Ball","Jim",09/21/1907,,,
balln101,"Ball","Neal",09/12/1907,,,
balll901,"Ballanfant","Lee",,,,04/14/1936
ballj002,"Ballard","Jeff",05/09/1987,,,
ballp101,"Ballenger","Pelham",05/07/1928,,,
ballj001,"Baller","Jay",09/19/1982,,,
ballf901,"Ballina","Frank",,,,04/08/1991
ballm101,"Ballinger","Mark",08/06/1971,,,
ballw101,"Ballou","Win",08/24/1925,,,
balst101,"Balsamo","Tony",04/14/1962,,,
balsd801,"Balsley","Darren",,,05/17/2003,
bambg101,"Bamberger","George",04/19/1951,4/7/1978,04/10/1968,
bambh101,"Bamberger","Hal",09/15/1948,,,
bancs101,"Bancker","Studs",04/19/1875,,,
bancd101,"Bancroft","Dave",04/14/1915,4/15/1924,04/15/1930,
bancf801,"Bancroft","Frank",,05/01/1880,,
banda001,"Banda","Anthony",07/22/2017,,,
bandc001,"Bando","Chris",08/13/1981,,04/02/1996,
bands101,"Bando","Sal",09/03/1966,,,
bandj001,"Bandy","Jett",09/14/2015,,,
banee101,"Bane","Eddie",07/04/1973,,,
baned101,"Baney","Dick",07/11/1969,,,
banij001,"Banister","Jeff",07/23/1991,4/6/2015,08/10/2010,
bankd101,"Bankhead","Dan",08/26/1947,,,
banks001,"Bankhead","Scott",05/25/1986,,,
bankb001,"Banks","Brian",09/09/1996,,,
banke101,"Banks","Ernie",09/17/1953,,04/11/1967,
bankg101,"Banks","George",04/15/1962,,,
bankj001,"Banks","Josh",09/11/2007,,,
bankw001,"Banks","Willie",07/31/1991,,,
bankb101,"Bankston","Bill",08/05/1915,,,
bankw002,"Bankston","Wes",07/02/2008,,,
bannj102,"Banning","Jim",09/27/1888,,,
banna001,"Bannister","Alan",07/13/1974,,,
bannb001,"Bannister","Brian",04/05/2006,,,
bannf001,"Bannister","Floyd",04/19/1977,,,
bannj101,"Bannon","Jimmy",06/15/1893,,,07/05/1894
bannt101,"Bannon","Tom",05/10/1895,,,
bantj101,"Banta","Jack",09/18/1947,,,
bantb001,"Bantz","Brandon",06/08/2013,,,
banum001,"Banuelos","Manny",07/02/2015,,,
baptt001,"Baptist","Travis",08/01/1998,,,
barar001,"Barajas","Rod",09/25/1999,,,
barbw101,"Barbare","Walter",09/17/1914,,,
barbr101,"Barbary","Red",05/22/1943,,,
barbj001,"Barbato","Johnny",04/05/2016,,,
barbj101,"Barbeau","Jap",09/27/1905,,,
barbd101,"Barbee","Dave",07/29/1926,,,
barbb002,"Barber","Brian",08/12/1995,,,
barbc101,"Barber","Charlie",04/17/1884,,,
barbs901,"Barber","Sean",,,,03/30/2014
barbs101,"Barber","Steve",04/09/1970,,,
barbs102,"Barber","Steve",04/21/1960,,,
barbt101,"Barber","Turner",08/19/1915,,,
barbf101,"Barberich","Frank",09/17/1907,,,
barbb001,"Barberie","Bret",06/16/1991,,,
barbj102,"Barbieri","Jim",07/05/1966,,,
barcl001,"Barcelo","Lorenzo",07/22/2000,,,
barcc101,"Barclay","Curt",04/21/1957,,,
barcg101,"Barclay","George",04/17/1902,,,
bardd001,"Bard","Daniel",05/13/2009,,,
bardj001,"Bard","Josh",08/23/2002,,04/04/2016,
bardb001,"Barden","Brian",04/03/2007,,,
barer101,"Bare","Ray",07/30/1972,,,
barfj001,"Barfield","Jesse",09/03/1981,,04/26/1995,
barfj002,"Barfield","John",09/07/1989,,,
barfj003,"Barfield","Josh",04/03/2006,,,
barfc101,"Barfoot","Clyde",04/13/1922,,,
bargg001,"Bargar","Greg",07/17/1983,,,
bargc101,"Barger","Cy",08/30/1906,,,
barkb001,"Bark","Brian",07/06/1995,,,
barka101,"Barker","Al",06/01/1871,,,05/20/1881
barkg001,"Barker","Glen",04/07/1999,,,
barkk001,"Barker","Kevin",08/19/1999,,,
barkl001,"Barker","Len",09/14/1976,,,
barkr102,"Barker","Ray",09/13/1960,,,
barkr001,"Barker","Richie",04/25/1999,,,
barks001,"Barker","Sean",06/06/2007,,,
barka001,"Barkett","Andy",05/28/2001,,,
barkb002,"Barkley","Brian",05/28/1998,,,
barkj001,"Barkley","Jeff",09/16/1984,,,
barkr101,"Barkley","Red",09/02/1937,,,
barks101,"Barkley","Sam",05/01/1884,07/01/1888,,
barkl901,"Barksdale","Lance",,,,05/29/2000
barla901,"Barlick","Al",,,,09/08/1940
barlm101,"Barlow","Mike",06/18/1975,,,
barlt101,"Barlow","Tom",05/02/1872,,,05/18/1875
barmb101,"Barmes","Bruce",09/13/1953,,,
barmc001,"Barmes","Clint",09/05/2003,,,
barnb102,"Barna","Babe",06/16/1937,,,
barnc101,"Barnabe","Charlie",04/14/1927,,,
barna001,"Barnes","Austin",05/24/2015,,,
barnb103,"Barnes","Bill",09/27/1884,,,
barnb104,"Barnes","Bob",07/08/1924,,,
barnb002,"Barnes","Brandon",08/07/2012,,,
barnb001,"Barnes","Brian",09/14/1990,,,
barnd002,"Barnes","Danny",08/02/2016,,,
barne101,"Barnes","Eppie",09/24/1923,,,
barnf101,"Barnes","Frank",04/18/1929,,,
barnf102,"Barnes","Frank",09/22/1957,,,
barnh101,"Barnes","Honey",04/20/1926,,,
barnj002,"Barnes","Jacob",06/03/2016,,,
barnj102,"Barnes","Jesse",07/30/1915,,,
barnj001,"Barnes","John",09/16/2000,,,
barnj101,"Barnes","Junie",09/12/1934,,,
barnl001,"Barnes","Larry",04/11/2001,,,
barnl102,"Barnes","Lute",08/06/1972,,,
barnm001,"Barnes","Matt",09/09/2014,,,
barnr104,"Barnes","Red",09/29/1927,,,
barnr101,"Barnes","Rich",07/18/1982,,,
barnr901,"Barnes","Ron",,,,06/15/1990
barnr102,"Barnes","Ross",05/05/1871,,,05/01/1874
barns101,"Barnes","Sam",09/14/1921,,,
barns002,"Barnes","Scott",05/30/2012,,,
barns001,"Barnes","Skeeter",09/06/1983,,,
barnv101,"Barnes","Virgil",09/25/1919,,,
burnj107,"Barnett","Jack",07/02/1907,,,
barnl901,"Barnett","Larry",,,,04/08/1969
barnm801,"Barnett","Mike",,,04/01/2002,
barnt002,"Barnette","Tony",04/05/2016,,,
barnd001,"Barney","Darwin",08/12/2010,,,
barne104,"Barney","Ed",07/22/1915,,,
barnr103,"Barney","Rex",08/18/1943,,,
barnc102,"Barnhart","Clyde",09/22/1920,,,
barne103,"Barnhart","Edgar",09/23/1924,,,
barnl101,"Barnhart","Les",09/22/1928,,,
barnt001,"Barnhart","Tucker",04/03/2014,,,
barnv102,"Barnhart","Vic",10/01/1944,,,
barng101,"Barnicle","George",09/06/1939,,,
barnb101,"Barnie","Billy",05/07/1874,05/01/1883,,06/03/1882
barne102,"Barnowski","Ed",09/08/1965,,,
barng901,"Barnum","George",,,,04/17/1890
barnc001,"Barnwell","Chris",06/20/2006,,,
baros001,"Barojas","Salome",04/11/1982,,,
baros002,"Baron","Steve",09/09/2015,,,
barod001,"Barone","Daniel",08/10/2007,,,
barod101,"Barone","Dick",09/22/1960,,,
barrb101,"Barr","Bob",06/23/1883,,,
barrb103,"Barr","Bob",09/11/1935,,,
barrg901,"Barr","George",,,,09/04/1931
barrj101,"Barr","Jim",07/31/1971,,,
barrs102,"Barr","Scotty",08/22/1908,,,
barrs103,"Barr","Steve",10/01/1974,,,
barrk002,"Barraclough","Kyle",08/07/2015,,,
barrc101,"Barragan","Cuno",09/01/1961,,,
barrg101,"Barranca","German",09/02/1979,,,
barrf001,"Barreto","Franklin",06/24/2017,,,
barra001,"Barrett","Aaron",03/31/2014,,,
barrb105,"Barrett","Bill",05/13/1921,,,
barrb102,"Barrett","Bill",07/08/1871,,,05/21/1872
barrb104,"Barrett","Bob",04/30/1923,,,
barrd101,"Barrett","Dick",06/27/1933,,,
barrf104,"Barrett","Frank",10/01/1939,,,
barrj002,"Barrett","Jake",04/04/2016,,,
barrj103,"Barrett","Jimmy",09/13/1899,,,
barru101,"Barrett","John",09/18/1872,,,
barrj106,"Barrett","Johnny",04/14/1942,,,
barrl901,"Barrett","Lance",,,,10/01/2010
barrm101,"Barrett","Marty",06/24/1884,,,
barrm001,"Barrett","Marty",09/06/1982,,,
barrm003,"Barrett","Michael",09/19/1998,,,
barrr101,"Barrett","Red",09/15/1937,,,
barrt901,"Barrett","Ted",,,,05/27/1994
barrt001,"Barrett","Tim",07/18/1988,,,
barrt002,"Barrett","Tom",07/02/1988,,,
barrf101,"Barrios","Francisco",08/18/1974,,,
barrj102,"Barrios","Jose",04/23/1982,,,
barrm002,"Barrios","Manuel",09/16/1997,,,
barry001,"Barrios","Yhonathan",09/24/2015,,,
barrf103,"Barron","Frank",08/19/1914,,,
barrj901,"Barron","Jim",,,,05/08/1875
barrm901,"Barron","Mark",,,,09/28/1992
barrr103,"Barron","Red",06/10/1929,,,
barrt003,"Barron","Tony",06/02/1996,,,
barre801,"Barrow","Ed",,4/22/1903,,
barrc102,"Barrows","Cuke",09/18/1909,,,
barrf102,"Barrows","Frank",05/20/1871,,,06/19/1872
barrd901,"Barry","Dan",,,,04/11/1928
barre101,"Barry","Ed",08/27/1905,,,
barrh101,"Barry","Hardin",06/21/1912,,,
barrj104,"Barry","Jack",07/13/1908,4/11/1917,,
barrj001,"Barry","Jeff",06/09/1995,,,
barrk001,"Barry","Kevin",06/26/2006,,,
barrr102,"Barry","Rich",07/04/1969,,,
barrs901,"Barry","Scott",,,,06/04/2006
barrs101,"Barry","Shad",05/30/1899,,,
barrt101,"Barry","Tom",04/15/1904,,,
barsm901,"Barston","Mike",,,,04/28/1979
bartk001,"Bartee","Kimera",04/03/1996,,04/02/2017,
bartd101,"Bartell","Dick",10/02/1927,,04/19/1949,
bartb103,"Barthelson","Bob",07/04/1944,,,
bartj002,"Barthmaier","Jimmy",06/27/2008,,,
bartj101,"Barthold","John",05/17/1904,,,
bartl101,"Bartholomew","Les",04/11/1928,,,
bartt101,"Bartirome","Tony",04/19/1952,,04/08/1986,
bartj001,"Bartlett","Jason",08/03/2004,,,
bartb102,"Bartley","Bill",09/15/1903,,,
bartb104,"Bartley","Boyd",05/30/1943,,,
barti101,"Bartling","Irv",09/08/1938,,,
bartb101,"Barton","Bob",09/17/1965,,,
bartb001,"Barton","Brian",04/01/2008,,,
bartd001,"Barton","Daric",09/10/2007,,,
barth101,"Barton","Harry",04/15/1905,,,
barts001,"Barton","Shawn",08/06/1992,,,
bartv101,"Barton","Vince",07/17/1931,,,
bartd102,"Bartosch","Dave",04/28/1945,,,
bartc001,"Bartosh","Cliff",05/15/2004,,,
bartc101,"Bartson","Charlie",05/14/1890,,,
barzp001,"Barzilla","Philip",06/11/2006,,,
basac001,"Basak","Chris",06/09/2007,,,
basgm101,"Basgall","Monty",04/19/1948,,04/06/1973,
basha101,"Bashang","Al",07/30/1912,,,
bashw101,"Bashore","Walt",07/14/1936,,,
basis901,"Basil","Steve",,,,04/14/1936
basie101,"Basinski","Eddie",05/20/1944,,,
baskj101,"Baskette","Jim",09/22/1911,,,
basnt901,"Basner","Toby",,,,06/24/2012
bassa001,"Bass","Anthony",06/13/2011,,,
bassb001,"Bass","Brian",04/01/2008,,,
bassd102,"Bass","Dick",09/21/1939,,,
bassd101,"Bass","Doc",07/29/1918,,,
bassj101,"Bass","John",05/04/1871,,,
bassk001,"Bass","Kevin",04/09/1982,,,
bassn101,"Bass","Norm",04/23/1961,,,
bassr101,"Bass","Randy",09/03/1977,,,
bassc101,"Bassett","Charley",07/22/1884,,,
bassc001,"Bassitt","Chris",08/30/2014,,,
bassj102,"Bassler","Johnny",07/11/1913,,04/19/1938,
basta001,"Bastardo","Antonio",06/02/2009,,,
bastc101,"Bastian","Charlie",08/18/1884,,,
baswj901,"Baswell","Jack",,,,05/18/1979
batce101,"Batch","Emil",09/13/1904,,,
batcj101,"Batchelder","Joe",09/29/1923,,,
batcr001,"Batchelor","Rich",09/03/1993,,,
batej102,"Bateman","John",04/19/1963,,,
batea001,"Bates","Aaron",07/06/2009,,,
bateb001,"Bates","Billy",08/17/1989,,,
bateb101,"Bates","Bud",09/16/1939,,,
batec101,"Bates","Charlie",09/22/1927,,,
bated101,"Bates","Del",05/06/1970,,,
bated102,"Bates","Dick",04/27/1969,,,
batef101,"Bates","Frank",10/07/1898,,,
batej001,"Bates","Jason",04/26/1995,,,
batej103,"Bates","John",08/25/1889,,,
batej101,"Bates","Johnny",04/12/1906,,,
bater101,"Bates","Ray",05/31/1913,,,
bathb001,"Bathe","Bill",04/12/1986,,,
batim001,"Batista","Miguel",04/11/1992,,,
batir101,"Batista","Rafael",06/17/1973,,,
batit001,"Batista","Tony",06/03/1996,,,
batik001,"Batiste","Kevin",06/13/1989,,,
batik002,"Batiste","Kim",09/08/1991,,,
batsb101,"Batsch","Bill",09/09/1916,,,
battl101,"Battam","Larry",09/28/1895,,,
battg101,"Batten","George",09/28/1912,,,
batte101,"Battey","Earl",09/10/1955,,,
battj102,"Battin","Joe",08/11/1871,09/10/1883,,05/22/1874
batta001,"Battle","Allen",04/26/1995,,,
batth001,"Battle","Howard",09/05/1995,,,
battj101,"Battle","Jim",09/09/1927,,,
battc101,"Batton","Chris",09/19/1976,,,
battm101,"Batts","Matt",09/10/1947,,,
bauea101,"Bauer","Al",09/22/1884,,,04/16/1887
baueh101,"Bauer","Hank",09/06/1948,6/19/1961,04/08/1963,
bauel101,"Bauer","Lou",08/13/1918,,,
bauer001,"Bauer","Rick",09/02/2001,,,
bauet001,"Bauer","Trevor",06/28/2012,,,
bauer101,"Bauers","Russ",08/20/1936,,,
baugj001,"Baughman","Justin",05/17/1998,,,
baumb001,"Baumann","Buddy",07/16/2016,,,
baumf102,"Baumann","Frank",07/31/1955,,,
baump101,"Baumann","Paddy",08/10/1911,,,
baumj102,"Baumer","Jim",09/14/1949,,,
baumg101,"Baumgardner","George",04/14/1912,,,
baumr101,"Baumgarten","Ross",08/16/1978,,,
baumh101,"Baumgartner","Harry",09/06/1920,,,
baumj101,"Baumgartner","John",04/14/1953,,,
baums101,"Baumgartner","Stan",06/26/1914,,,
baumf101,"Baumholtz","Frank",04/15/1947,,,
bausg101,"Bausewine","George",09/14/1889,,,04/14/1905
baute101,"Bauta","Ed",07/06/1960,,,
bautd001,"Bautista","Danny",09/15/1993,,,
bautd002,"Bautista","Denny",05/25/2004,,,
bautj002,"Bautista","Jose",04/04/2004,,,
bautj001,"Bautista","Jose",04/09/1988,,,
bautr001,"Bautista","Rafael",04/30/2017,,,
baxej101,"Baxes","Jim",04/11/1959,,,
baxem101,"Baxes","Mike",04/17/1956,,,
baxtm001,"Baxter","Mike",09/06/2010,,,
baxtj101,"Baxter","Moose",04/19/1907,,,
bay-h101,"Bay","Harry",07/23/1901,,,
bay-j001,"Bay","Jason",05/23/2003,,,
byerb102,"Bayer","Burley",06/17/1899,,,
bayld101,"Bayless","Dick",09/09/1908,,,
baylj001,"Bayliss","Jonah",06/21/2005,,,
bayld001,"Baylor","Don",09/18/1970,4/5/1993,04/09/1990,
baynb101,"Bayne","Bill",09/20/1919,,,
bazay001,"Bazardo","Yorman",05/26/2005,,,
beacj101,"Beach","Jack",05/01/1884,,,
beacb001,"Beachy","Brandon",09/20/2010,,,
beatd102,"Beadle","Dave",06/17/1884,,,
beald901,"Beal","Damien",,,,08/24/2007
bealb101,"Beall","Bob",05/12/1975,,,
bealj101,"Beall","Johnny",04/17/1913,,,
bealw101,"Beall","Walter",09/03/1924,,,
bealt101,"Beals","Tommy",07/27/1871,,,09/11/1872
beama101,"Beam","Alex",05/25/1889,,,
beame101,"Beam","Ernie",05/02/1895,,,
beamt002,"Beam","T.J.",06/17/2006,,,
beamc101,"Beamon","Charlie",09/11/1978,,,
beamc102,"Beamon","Charlie",09/26/1956,,,
beamt001,"Beamon","Trey",08/04/1996,,,
beanb101,"Bean","Belve",05/30/1930,,,
beanb002,"Bean","Bill",04/25/1987,,,
beanc001,"Bean","Colter",04/26/2005,,,
beane901,"Bean","Ed",,,,06/03/1994
beanj101,"Bean","Joe",04/28/1902,,,
beanb001,"Beane","Billy",09/13/1984,,,
beard001,"Beard","Dave",07/16/1980,,,
bearm101,"Beard","Mike",09/07/1974,,,
bearo101,"Beard","Ollie",04/17/1889,,,09/30/1894
bearr101,"Beard","Ralph",06/29/1954,,,
beart101,"Beard","Ted",09/05/1948,,,
bearg102,"Bearden","Gene",05/10/1947,,,
bearj901,"Beardsley","John",,,,06/02/1871
bearg101,"Beare","Gary",09/07/1976,,,
bearl101,"Bearnarth","Larry",04/16/1963,,04/09/1976,
beark001,"Bearse","Kevin",04/15/1990,,,
beasc001,"Beasley","Chris",07/20/1991,,,
beasl101,"Beasley","Lew",05/21/1977,,,
beast801,"Beasley","Tony",,,04/03/2006,
beate101,"Beatin","Ed",08/02/1887,,,06/03/1889
beatp001,"Beato","Pedro",04/01/2011,,,
beatj001,"Beattie","Jim",04/25/1978,,,
beatb001,"Beatty","Blaine",09/16/1989,,,
beatd101,"Beatty","Desmond",09/28/1914,,,
beauj101,"Beauchamp","Jim",09/22/1963,,04/10/1991,
beaug101,"Beaumont","Ginger",04/21/1899,,,
beavb001,"Beavan","Blake",07/03/2011,,,
beave101,"Beavens","Edward",05/09/1871,,,
beazj101,"Beazley","Johnny",09/28/1941,,,
becaw901,"Becannon","Billy",,,,05/01/1883
becab101,"Becannon","Buck",10/15/1884,,,10/11/1884
bechs001,"Bechler","Steve",09/06/2002,,,
bechg101,"Bechtel","George",05/20/1871,,,06/18/1874
beckb901,"Beck","Bob",,,,04/25/1979
beckb104,"Beck","Boom-Boom",09/22/1924,,04/15/1957,
beckc001,"Beck","Chad",09/13/2011,,,
beckc002,"Beck","Chris",05/28/2015,,,
beckc101,"Beck","Clyde",05/19/1926,,,
